pathway	Stewart.CO10spitDNA.Project12.Integrated	Stewart.CO10stoolDNA.Project12.Integrated	Stewart.CO10swabDNA.Project12.Integrated	Stewart.CO1spitDNA.Project10	Stewart.CO1stoolDNA.Project10	Stewart.CO1swabDNA.Project10	Stewart.CO2spitDNA.Project10	Stewart.CO2stoolDNA.Project10	Stewart.CO2swabDNA.Project10	Stewart.CO3spitDNA.Project10	Stewart.CO3stoolDNA.Project10	Stewart.CO3swabDNA.Project10	Stewart.CO4spitDNA.Project10	Stewart.CO4stoolDNA.Project10	Stewart.CO4swabDNA.Project10	Stewart.CO5spitDNA.Project10	Stewart.CO5stoolDNA.Project10	Stewart.CO5swabDNA.Project10	Stewart.CO6spitDNA.Project10	Stewart.CO6stoolDNA.Project10	Stewart.CO6swabDNA.Project10	Stewart.CO7spitDNA.Project10	Stewart.CO7stoolDNA.Project10	Stewart.CO7swabDNA.Project10	Stewart.CO8spitDNA.Project10	Stewart.CO8stoolDNA.Project10	Stewart.CO8swabDNA.Project10	Stewart.CO9spitDNA.Project10	Stewart.CO9stoolDNA.Project10	Stewart.CO9swabDNA.Project10	Stewart.EC10spitDNA.Project12.Integrated	Stewart.EC10stoolDNA.Project12.Integrated	Stewart.EC10swabDNA.Project12.Integrated	Stewart.EC11spitDNA.Project12.Integrated	Stewart.EC11stoolDNA.Project12.Integrated	Stewart.EC11swabDNA.Project12.Integrated	Stewart.EC1spitDNA.Pool264	Stewart.EC1stoolDNA.Pool264	Stewart.EC1swabDNA.Pool264	Stewart.EC2spitDNA.Pool264	Stewart.EC2stoolDNA.Pool264	Stewart.EC2swabDNA.Pool264	Stewart.EC3spitDNA.Pool264	Stewart.EC3stoolDNA.Pool264	Stewart.EC3swabDNA.Pool264	Stewart.EC4spitDNA.Pool264	Stewart.EC4stoolDNA.Pool264	Stewart.EC4swabDNA.Pool264	Stewart.EC6spitDNA.Pool264	Stewart.EC6stoolDNA.Pool264	Stewart.EC6swabDNA.Pool264	Stewart.EC7spitDNA.Project10	Stewart.EC7stoolDNA.Project10	Stewart.EC7swabDNA.Project10	Stewart.EC8spitDNA.Project10	Stewart.EC8stoolDNA.Project10	Stewart.EC8swabDNA.Project10	Stewart.EC9spitDNA.Project10	Stewart.EC9stoolDNA.Project10	Stewart.EC9swabDNA.Project10	Stewart.TS10spitDNA.Project12.Integrated	Stewart.TS10stoolDNA.Project12.Integrated	Stewart.TS10swabDNA.Project12.Integrated	Stewart.TS11spitDNA.Project12.Integrated	Stewart.TS11stoolDNA.Project12.Integrated	Stewart.TS11swabDNA.Project12.Integrated	Stewart.TS12spitDNA.Project12.Integrated	Stewart.TS12stoolDNA.Project12.Integrated	Stewart.TS12swabDNA.Project12.Integrated	Stewart.TS1spitDNA.Pool264	Stewart.TS1stoolDNA.Pool264	Stewart.TS1swabDNA.Pool264	Stewart.TS2spitDNA.Pool264	Stewart.TS2stoolDNA.Pool264	Stewart.TS2swabDNA.Pool264	Stewart.TS3spitDNA.Pool264	Stewart.TS3stoolDNA.Pool264	Stewart.TS3swabDNA.Pool264	Stewart.TS4spitDNA.Pool264	Stewart.TS4stoolDNA.Pool264	Stewart.TS4swabDNA.Pool264	Stewart.TS5spitDNA.Pool264	Stewart.TS5stoolDNA.Pool264	Stewart.TS5swabDNA.Pool264	Stewart.TS8spitDNA.Project10	Stewart.TS8stoolDNA.Project10	Stewart.TS8swabDNA.Project10	Stewart.TS9spitDNA.Project12.Integrated	Stewart.TS9stoolDNA.Project12.Integrated	Stewart.TS9swabDNA.Project12.Integrated
ARO-PWY	16229.145585531700	12622.552869781500	12059.884417866500	22552.33457490280	30398.833446631400	14444.981628997800	24633.212458835800	17926.44928387780	12008.440477343900	19367.701386357400	25405.243739343000	18742.637968166000	21875.939959192400	17448.797181927800	4956.906304256840	26477.322007001700	24963.743644984600	16656.4812106758	23741.475834295900	21739.27435095090	16516.379504309900	24920.429203839000	26838.388253734800	18392.625547590400	26178.850358581300	27004.74999847050	15013.427309769700	28404.393308757600	27770.54011009360	20136.938448123400	10685.03985605350	17352.84659622730	9842.966582376090	15872.930291514800	25341.516435362500	10329.248868336300	20035.17977332150	15747.79183350630	7560.973808402810	15554.24670320690	19758.998645666700	14955.174636179300	15764.526182020500	23387.881591405500	18450.085068571500	13306.629027562000	19251.62405738460	6337.515536792780	20224.735100736700	13741.989532033800	10910.128210933400	67017.28681248330	21046.708232814900	15566.390250211500	21965.859235401600	18429.83094917300	33980.53392066500	17551.151158908600	19607.378383731300	10805.631419242800	16660.42370933100	16410.560363665300	12355.994410777400	16090.963225663600	15657.89068009220	8648.334632778610	12704.513103009400	11791.511768900100	7718.101018090050	12244.561244115300	6739.808425837300	8428.723965497340	9686.186489355370	7321.843578926900	4450.875455945210	16533.197289486800	24409.572349312900	3901.850539653990	14798.90078457880	7844.668538269450	11582.208617802300	13783.789858877200	16437.406389102400	8926.147329229770	24905.142807715100	23023.975838742400	6976.431641793040	14013.628779246800	9006.279771724040	8822.499269297570
ASPASN-PWY	10681.305121609200	8492.135123081210	9449.563349990350	19934.366936414300	21966.31686459800	11098.46832193970	21520.123178418800	16480.71281986600	5557.331066543900	18006.736897463300	18290.429371824400	9296.810738537860	17369.240381520800	13615.831446234700	2735.831478630240	21790.71180713830	17575.76942739610	11359.022596662700	21143.52384814560	16245.010439547800	11570.364454456900	22165.084983245700	23230.341235490000	13235.350661943800	25165.987236799600	18735.59507805330	10478.998699772800	24039.577482064500	19790.278836057700	14050.183587101100	7700.606490818860	10614.823682427300	5956.572173454430	14039.704125130600	21438.24516224110	8079.771233085530	18962.519796490600	12819.134227160700	5351.699131534470	11439.19617876450	16700.683237408000	10680.041368880100	12657.873500708200	16229.401417983500	15877.620466031600	11498.676420913800	13223.90974709100	3148.0228949989500	19260.465546408600	9158.654029387760	4487.204573502020	52049.20963160200	15333.809370339500	10640.55488629290	17261.73658812630	13826.634345922500	21706.574491080700	13413.03498558190	12858.530039963600	6640.931615645890	15541.21449755180	12764.725679013600	8941.584121648980	10733.756287575800	7305.479967694920	4338.726623512080	8830.318235855320	9247.972490563800	4167.405249527030	13518.321327902200	5336.44511036725	7214.1369974661000	7513.376569064370	5685.677515151300	2290.368882968740	16965.08543706200	17693.510853200500	1361.2315267341900	10283.300780403700	5528.316372250430	8181.2947515274300	10684.10490781860	12548.916762179300	5227.28652052714	21990.593626785000	17727.303263182900	5239.759236554400	11972.012903670600	7124.471589573180	5972.123101288550
AST-PWY	27.777777777777800	0.0	0.0	101.1111111111110	0.7500000000000000	0.0	73.16828206952470	0.0	560.0	37.77777777777780	1.25	0.0	65.55555555555560	3.25	103.33333333333300	93.33333333333330	0.0	3315.8777777777800	288.88888888888900	0.0	867.7777777777780	770.0	6.880000000000000	1550.0	85.55555555555550	0.0	453.3333333333330	0.0	0.0	0.0	15.555555555555600	8.5	0.0	0.0	0.0	80.0	0.0	4.0	43.619223659889100	2918.765390310980	0.0	164.32024169184300	37.585034013605400	0.0	0.0	0.0	1.25	78.24473040642830	135.55555555555600	11.5	1313.3333333333300	31.427429805615600	0.0	0.0	750.971229003825	0.0	6266.777635883490	32.22222222222220	0.0	51.89781567923400	141.11111111111100	0.0	394.44444444444400	21.11111111111110	0.0	27.777777777777800	0.0	0.0	0.0	161.11111111111100	0.0	44.44444444444450	11.290322580645200	0.0	0.0	55.55555555555560	0.0	0.0	194.44444444444400	0.0	207.59126271693600	605.5555555555560	0.0	198.88888888888900	117.77777777777800	0.0	43.85785007072140	133.33333333333300	0.0	155.55555555555600
BIOTIN-BIOSYNTHESIS-PWY	6136.137763436340	1433.7651200267100	9421.602203281070	16258.217119085400	5159.057066632590	8647.704863251100	17308.096697488900	9917.021016816930	2043.3512129558000	6161.422785469970	3877.469256695640	6535.505564378750	7919.8732284164200	2791.0570943345500	1998.1580929459400	12839.091291725200	4712.485233841130	10602.745637203100	16577.446331667200	3078.001106203790	13533.594965641000	18278.520778655600	6282.458326047080	13979.34574360300	12443.818043450700	4501.0725039036400	8498.834879012000	13822.654420498400	8345.183509721010	10044.645942637100	2574.5034410740600	3617.2387033740200	1018.085353581320	7293.896731350980	4375.2988527159900	5665.533555032690	6005.036305564880	5888.215696674140	5871.816610129380	10622.435909903300	8826.361885783540	12948.16505343740	14721.051048013800	2734.2590394468000	18873.27700354920	411.09354415212600	2092.2671771567100	1398.8660731109500	6745.72007304096	2171.723774525960	787.5839077279980	31575.916122855400	3512.318626979780	9547.648571392380	12848.461157329000	2745.1079212916200	19554.610450740500	5019.645221518800	3276.7922522094200	1797.3759115898500	9085.49121036259	2521.3407097473500	7473.155284673090	3304.4851238327900	2400.758513760750	650.3770839316230	3435.894481968020	1458.5918950694600	1015.310974162080	5272.346300219990	1021.4242071099	1931.3044140368100	2400.3981770830500	2028.3724901261300	52.46439329894710	9377.901166423200	4963.25832529284	541.0597274950740	9181.798811860780	2011.8471300144000	4424.91595887929	7990.0021247278	3008.3897186516800	3577.859332834530	13039.60032802020	5709.382192769330	4121.220851868400	6171.137886601950	1080.8020716539600	2871.5220220581400
BRANCHED-CHAIN-AA-SYN-PWY	16711.658783069300	12769.692247518200	12192.611689076900	20242.077207367100	31105.784063382900	13083.444123382600	23282.053783020000	18595.500599851500	12189.308550830200	17235.46453022040	27602.787684084500	20012.440534407900	19637.95794599780	18985.38533448640	5249.962973073510	21963.888753895400	28125.462774160800	14420.754369703800	20430.289983735600	21988.847595395	17025.884140721400	22870.5608726981	27206.185215893600	18519.954474520200	20505.90363473200	27955.66744278590	14610.661706411500	27952.666644539100	28342.761050554100	20907.726343413100	10013.666967109200	18788.431675520900	9866.578123597780	14685.152437552400	26452.312263862100	7499.419913149540	19368.368668974700	15952.70580409130	8328.91038577657	14588.240090077700	22979.753990537000	15127.517068877000	16525.437873740300	24424.605119745800	19964.406784456400	14324.11958983060	19359.10810972270	6936.335117293590	15699.013012063900	14579.543294412900	7773.6206160412700	62908.50091109000	21312.60322898870	14995.873221423900	19177.113477513400	18695.139705298500	32355.194102558400	17795.679731984200	21203.30526956480	10685.616964283100	13215.600139770800	16611.233152702800	11733.141367905100	17890.42986079150	15826.156043122400	9303.07557601086	12891.743508992000	12366.628778879900	7924.563140826360	10444.800157850100	6746.309038992500	7295.559144228550	9022.587392921850	7830.315472372680	4692.757501387210	13135.346287064400	24254.891073531	3891.4206472013100	15251.988133730600	8479.581714422850	11983.953644233100	12767.808412664500	17150.553637004400	8800.060672347610	22410.62491089070	23395.398471085500	7038.838200147500	12755.650419050300	9411.791045141440	7863.5528714456000
CALVIN-PWY	18074.6881950209	13639.580044714900	12356.306622631700	24063.70400214320	31757.320101746400	15123.133478792200	28642.674865246300	20046.64927424400	9238.850015213610	22092.546170085700	27413.317078729200	20087.382082117500	24280.515234215700	18711.428966004100	5326.938340235770	29885.401893111400	26828.584786009900	16340.314444178900	26387.331732706200	24078.94707609240	16177.937330947500	29016.600668585500	28002.915257506300	18248.990544018700	31356.53781139520	29099.877569482700	15689.253166530600	31591.656056298500	29143.99919801520	21820.977272200200	10384.267070096300	17489.354752336700	10266.765014457300	18079.570858722800	26852.61969960190	11828.122850862000	21766.725331559600	17188.472621486500	7822.076683160970	15987.136169106100	21954.78275540430	16177.256658473200	15865.988658817100	25085.685689857200	18774.93503751920	17300.550024792200	20813.42668192690	6621.030456110530	24242.14194488470	14192.244737242200	9967.804475796850	77296.74052217030	21700.567515940600	17143.99376930590	24744.61268166210	19384.4341246485	32248.542679333900	19487.482676496200	21087.94352044950	9948.13689715875	18688.690043014600	18621.298027864500	12853.767142692800	17658.499689859100	15811.76314077030	7802.4049641652100	14548.64405341830	13997.493363829200	6806.100364464760	15540.429027425300	7868.524899694040	9385.244348228980	10447.663003708000	8785.913529347910	3618.998303889050	19104.288603210100	26200.16586629090	2640.3501737049300	15873.697445002200	8142.996587908460	11941.559861894300	14560.243025186800	17801.378385899000	8810.134233235890	28867.5566427209	25423.63048096450	7435.25917188404	15578.864763666100	10900.030781434900	8526.080890773910
CATECHOL-ORTHO-CLEAVAGE-PWY	124.5761299155190	0.0	84.80268286617880	111.54218849081200	0.0	84.38569809645890	244.8353562733340	0.0	9.291114701130860	328.3247385002790	0.0	116.98665854699500	55.20693038574460	3.198135198135200	124.14729219457800	101.56550228457900	19.276299292434800	69.40265419699400	294.0836536033890	0.0	35.334229500183300	328.70323197710200	0.0	149.00248435020000	150.6419189757750	0.0	43.68751390888330	61.84870213757140	0.0	60.276961869385100	118.57445496232300	0.0	114.24309480219700	76.62964986921090	0.0	70.2516654614336	87.69634996865120	0.0	96.75743163695200	259.06600007945000	0.0	187.18028785363200	68.00257843846610	0.0	60.65517894338190	198.0565389250200	0.0	165.56514155881400	54.14266937507470	0.0	0.0	386.1199427001920	0.0	213.14409725556500	177.2848522149720	0.0	163.3033016446100	534.671329433275	0.0	111.06864534293200	25.318864553322200	0.0	63.119520792178300	1756.379127956140	9.688423838789690	156.51970947500600	747.3190667004210	0.0	106.29970145270800	0.0	0.0	7.8009116152355	26.80465407660060	0.0	0.0	49.92177865269370	0.0	5.140758873929010	71.17959975312300	0.0	56.85035821927960	78.76748874591010	0.0	95.34381948447670	138.58324062376300	0.0	33.586894414382700	370.6096335228420	0.0	86.23923710910460
CENTFERM-PWY	4572.02016343616	494.86488857361300	1215.509699935840	2017.9525178200600	351.4578245900340	2059.1925110371600	3121.668093967900	40.06381308542090	494.61238705310200	3573.9762283110900	675.7096684933420	4716.1090965502400	1776.2396495532100	64.13087660006690	846.7382848685370	5803.512094003830	34.83347856409290	4399.945460107770	3558.0642976076000	447.8712078653370	1207.6365169540200	4620.782118332320	47.89230391149760	3060.431189625290	2779.9787862539200	79.26526228904340	2412.6325714413500	5233.462628235400	178.7679200448260	3970.151100046660	2036.895007272800	375.8317166308960	3337.410874340790	3861.2621851884300	510.6561605697610	1816.2187532139300	3231.668460073990	189.92929073671200	250.40753216625000	3975.615564713880	96.93983339195150	1459.5737212780400	1213.6722684711200	0.0	495.8329088255400	596.5856221913800	8.723858272436390	461.549905330369	1966.3275583624	158.3375937481000	2184.5112094400800	13884.774448819400	272.9223886703650	2048.8995025593900	4189.059855115870	0.0	7356.027850090910	2779.2901790551500	0.0	1363.5384476309500	2055.659897679390	250.5371856876410	1989.386761531610	3993.6896599371000	293.8899672771930	1267.6141695287800	1885.3582346858400	32.552955206962900	962.8926291505680	708.1896358144200	0.0	814.9990794232510	1267.725802581520	0.0	416.6953412289240	954.8667998223280	99.38261637049280	254.75150560957400	974.7000112083190	34.57516868058630	1448.3753912465800	2075.971039984810	58.880886694437300	994.0835254610460	3868.452656860310	230.01692125058400	823.8042545564890	1936.4679583536000	74.02667123081200	1010.9337520946300
CHLOROPHYLL-SYN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.08805771903900	6.970274279357060	4.251024183126570	0.0	0.0	0.0	0.0	0.0	0.0	16.439620887631900	0.0	0.0	0.0	0.0	33.25324474203340	0.0	34.51718916681480	0.0	291.8074436192760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.11069814527920	0.0	33.04373894420260	0.0	6.712916204486270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	795.160612371366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	15545.103639434900	10142.020805213100	11245.646991739100	22620.394298046200	25269.385828135700	14078.5599178115	25891.27929993680	15862.454332524300	11120.211633464200	20931.108830258800	22126.186626370200	17756.19992009170	21421.823821983500	15306.660332595300	4758.0916427825200	27210.116049035100	22208.976482124100	15334.067940371900	24940.555971429100	18287.660522914800	15138.654888765000	26369.38009079790	22975.751151176600	17007.31988323820	29436.31004562380	23296.57205586490	14256.389652890600	29214.192826047700	23540.737987014100	19476.5115671674	10728.621518545200	14975.321438599500	9727.291051577140	16900.682430366100	22319.03551454170	10828.865807463100	20867.516492259200	13431.064553051600	7080.746785327450	14882.848767737900	17683.881186435900	14427.558816266700	14329.562250663700	20325.913587974900	17014.21814795290	15850.91233481340	16606.023959165400	6327.947199532350	22438.76749264870	11174.041482637000	10025.385612991700	67559.73267428020	17957.758386712600	14615.15724469090	22420.432386660200	15640.581074537700	31186.531178788700	17825.33991442730	16287.299129648000	10382.647765277200	18201.69773276120	14596.656535573500	11976.623066691200	16190.009793981200	12725.919825887100	8123.616054186950	13111.325395069700	10779.396384233900	7405.235349669300	14903.022461119100	6206.258929963610	9104.18132210944	9972.486595223130	6686.750805784230	4178.091573472920	18589.623942812200	20407.738959343800	3665.2204409704300	13674.817694403000	6758.949196463040	11042.964123708600	13289.027741198500	14116.175032175300	8215.997793793420	26096.943654449500	19792.731305776600	6666.2607386569200	14780.548818972000	8505.442532818770	8504.5418312294
COBALSYN-PWY	10694.773704719200	9418.319072867740	2311.1757673034000	6538.300163001440	25859.84968213210	4854.9349011679600	12309.641054774200	14629.247514082000	835.6969150736560	9046.152840877690	22421.925266829800	6774.451868324030	13647.001925778300	15850.29039209610	2887.805162989010	12147.20832743550	22958.677431483600	7984.264666022670	9465.055611978030	18045.820089736600	3535.7165066936400	12690.04829211000	23406.835264226900	5094.293964986490	12583.936625163600	25037.685343473100	7814.448067644480	16877.798542932800	23332.084112338500	12582.112499754800	2380.3129885610900	11438.158717311400	2919.410193186740	8149.886228743490	21598.82297185470	5920.694567951880	12583.465994723600	12846.065338681700	3740.2102037339600	7583.508974604730	18063.54525971980	5158.99841504134	2897.447485548820	19562.25459688090	1252.3863720291400	12634.784250372500	16427.346319206000	4707.843017109510	10344.0219191127	9832.365036289350	5230.22946271002	42254.12878748250	16963.477653845800	8782.203152974280	11951.003443240200	16136.700195891900	11677.320147152100	13349.085165141000	14635.083743600800	4522.990525245040	5542.92611753593	14582.064120925200	3073.4680614247200	12408.917695303100	11187.708841446300	3819.2710343125000	7356.7788136488	12009.858317014200	2662.475215620270	6721.141923256220	6075.6123009012100	4552.164589751070	5003.004565841720	6909.7706662973	1074.4247821098900	7820.313728849400	21659.277215432100	227.0579634075100	6132.028259122270	6725.038992672950	6901.044953755160	7771.451458523420	13747.685668028100	4040.354867582980	14748.407092145400	18994.452866751900	3490.161999900700	8838.420080830110	8839.974301444910	4407.94344658861
CODH-PWY	1214.5824518050700	299.31495871388500	311.71038202101300	1460.353266812590	327.72568646050400	449.16757964870600	1659.5286412791900	866.1753814017110	0.0	1574.1563107766700	268.2155096445710	117.38846999796200	1037.8986829656	198.63451961717400	304.7897441880320	1153.3568402886300	333.19394666371100	704.2739988526620	591.8783968719450	143.01616893280000	422.88164385225400	1304.5496990379700	321.70433066595800	241.11123887135900	1224.6378400712700	663.9007495582600	483.76555696977900	2506.13815196253	413.08842825849600	1439.92411638553	263.68749684583200	272.1329775255770	128.31194440995200	393.0452885957050	345.2657902733980	1331.1390228978600	2887.492428019230	194.5667639667390	73.37688890507230	511.0191784144830	418.32446425639900	249.1520426774650	615.8493750276400	267.89846562045400	11.9755395732335	3.9994663849179000	155.2466441675290	205.35295120743700	1944.226080539850	279.2714479383540	465.26441702061300	4418.044587529310	362.10707547663300	784.8056812645140	1311.2674521793700	996.0656207538050	367.66285530852800	647.1917349672560	314.2752905210040	297.22228630988300	359.4355573742980	295.78725005336600	441.4924441174130	518.7787324461710	73.76930647020360	530.9321650364040	505.88849846914600	295.6618686934420	513.3528562281870	1446.3295124438600	65.63133172527610	443.06460018932900	601.6317644865360	61.67696556036060	574.1540698764210	1392.2042349296600	374.44793718633200	606.2929805097130	1028.2445375111400	138.44292444211400	545.0285880748240	1007.9569294712500	305.5269229761940	666.0742855233480	728.7463151754120	642.8090173392260	116.96419628693500	597.4909893138560	61.76175483307960	334.52704597561700
COLANSYN-PWY	8077.543507293690	3707.2862526211200	3745.8718448457700	11608.080182228300	9003.428659872440	6365.607256342970	15076.586656619500	7747.256742356000	660.8857509004190	14254.465312302800	7787.54659921881	7229.124783315670	13735.593343610500	6284.51067426884	2129.889657849650	17516.153034727600	7734.360825456350	5860.779335938240	14514.672887768300	5981.264175732390	2892.8530895296000	14285.047208375500	13294.452101828400	5181.472079082280	19588.79589690240	7260.5374069398600	6685.769162858010	14031.745169015200	10641.34480414070	7738.510738192440	5400.425873904090	5936.8832566374100	4471.04453499058	10650.251074260800	11326.074593994400	6452.410797736640	11200.782798789200	5881.140154436130	1763.991624968560	7245.452053728920	9606.136006882610	5157.834186236930	4660.882235167350	7543.702670534930	1865.1484009416700	2662.099906617320	3133.924725226540	1373.118041742680	14567.758615490500	4334.483564326510	4331.995394654680	42198.52745173	7140.045637904620	6864.943049306480	13779.072431229900	4539.633567070330	10962.977697490800	8044.515990946190	7192.15929502919	3489.5480581127200	11244.665821943500	6051.588209965310	5005.0891270342100	7098.193959595060	4963.507202562310	1374.4077502469600	5774.628222400880	3807.225217578610	1517.508059379170	9290.223765230420	2694.3830805948800	5888.218830032680	6028.577338773960	3172.465042460370	361.03171586528600	11631.186720157500	6285.235980084320	493.85082596388300	7101.5133296264	2839.1302435689000	3447.0848688154700	7024.357778068320	5295.781677098670	2900.236169971450	16213.966796628500	6757.549632635310	3045.3063725831000	8773.301882345460	3596.7742620663900	3731.5681834376900
COMPLETE-ARO-PWY	16678.46299818360	13076.42440971450	12721.183696490200	23510.66051810440	31712.109526710200	15042.009380265200	25311.507577514100	18621.31036092370	12913.242860950000	20036.210331344300	26470.603444751600	19758.106608979100	22695.772418065400	18162.397477305600	5160.875380725650	27294.7617389083	26124.144862621300	17480.04368274520	24576.557660390900	22597.349057713500	17474.567500182200	25752.406010069700	27673.544997574900	19523.856185508700	27133.919298886800	28194.1442452251	15677.237746001100	29544.291063616600	28895.06549833370	20845.280863749800	11398.360619576300	18080.592914455600	10513.011145258300	16473.303161096400	26288.60154010360	10589.020672439900	20905.483628771700	16345.363797127300	7972.57119579513	16301.109872300700	20475.00701799150	15622.714347313900	16585.893445195400	24409.470908580600	19533.08436849810	13941.628419335600	20073.86152934520	6632.051881600430	21003.666162707100	14258.52322680280	11470.442591193300	69165.37515348100	21889.131057470600	16182.422196198000	22675.01492404680	19206.598931438500	36303.27169653810	18197.79309188670	20328.84047302290	11339.042320130600	17328.366215185400	17012.14231004470	13007.822940329100	16607.995530927300	16444.73246383370	9092.364655269480	13155.173337202000	12320.639220752900	8084.8290749857600	12707.797397044900	6993.783399217870	8728.259805652190	10025.112902623800	7603.359809892320	4764.706008743100	17187.381882408500	25383.87141529000	4143.765270769820	15378.6281481125	8161.141476093470	12180.271909198300	14390.030706522600	17110.83188337980	9336.252335212220	25771.989779232000	24022.05374955960	7307.376708795290	14494.21235587760	9384.90881823333	9210.011443744100
CRNFORCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.591889268124980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY	11592.918563676500	11679.362742373400	10266.65897437860	16930.87861475290	27062.394224535900	10740.243954860100	15452.843499718600	15113.13034707330	8218.740880839440	12043.632165235800	22417.25234627940	16094.021811192200	14963.901242992200	14923.04578813040	4136.353758993360	16051.451075784000	21630.894724345300	14040.946309645100	15928.240996676200	19932.701315323000	14393.361256614800	15821.021649485800	24359.752582016100	15721.846961795900	13816.127367766400	23698.592894302500	11146.322963085800	19223.57660677650	24034.280093283200	15258.177654878200	7274.19472312128	14629.964848264200	7277.163945973560	10269.842552835100	21465.575416349500	6228.064672086490	12722.748799599100	13050.70939606380	6689.436745305510	12587.271853090200	16705.52155223360	12029.983066107600	14217.077271122200	20006.22050492640	17609.82467596540	13627.631391110400	17698.38315336940	5451.578141463700	12170.542846684200	11884.998027389500	7577.65117958732	43306.25345212960	17411.429543861200	12442.224587861700	14480.218320172000	15692.99238223710	27841.6187886916	12805.853621388400	17909.222946980100	7368.31110150149	11110.254785889500	14278.088557215600	10244.67118326740	13052.029086967300	12196.901664286500	6688.451555790200	9485.600909930590	9833.168866279230	5169.634416070170	6583.766652965960	5567.217098861460	4996.9849252204900	6286.529862746330	6301.875282863630	3043.1350592796500	9505.432589026230	22088.889995709000	1791.2860064972900	12073.927198840800	6582.794000520710	8520.001304412860	9189.954718974510	14554.545440466800	7149.94661863914	15004.574683664200	20937.42489562250	5254.210428765470	8925.923937600380	7091.053063200400	5545.910957082460
DENITRIFICATION-PWY	1013.9596483497400	0.0	322.68588690353900	3140.717982322210	0.0	1496.6940125882300	3526.2766622938100	0.0	86.67167882439330	1083.9013924151000	0.0	547.6521025896600	1255.6916565573600	0.0	358.4104125595430	1588.968805387190	0.0	2695.324536696560	2450.258341645760	0.0	932.2057422826160	2320.146409073130	7.0	726.7927685882060	1174.2792290599600	0.0	503.3874858784250	1787.9356817070900	0.0	1454.461790910890	500.370100541879	0.0	102.90110120608300	488.8100547111440	0.0	746.1261265272110	1700.7579618508200	0.0	1091.8393695425400	2093.1094937974900	0.0	1301.4204051812100	4365.835411035470	0.0	1139.1995754785200	7.284655648395640	0.0	148.16467755302400	1622.7416009576000	0.0	50.9060435357118	4109.293565546550	0.0	1884.663386310770	2167.7964628230900	0.0	2774.105415936900	608.7758335272790	0.0	231.39607922250200	1085.2462902545500	0.0	806.0483964508090	290.81460356503400	0.0	53.69072846932400	709.8938356491980	0.0	275.6564186492020	406.7831167639890	0.0	182.31403901503000	312.18064168802200	0.0	24.553545276134600	1135.310649428140	0.0	16.332094124679600	614.4211650562420	0.0	325.8736385898240	951.3022976978860	0.0	662.3331410605500	1808.9181316617800	0.0	302.8378146966500	541.4290403633760	0.0	371.07971338397600
DENOVOPURINE2-PWY	14575.294707501200	4792.126933721140	12064.142228919800	21999.65804535960	12341.762180043100	13717.166249064900	23794.97111670560	11547.16764458990	12482.345128482000	18247.814705678300	11612.856125595300	18459.98438429400	19398.493227004800	7030.65453189176	4905.818151704600	25380.252384672300	13065.600464719300	15666.254766834200	22725.458373847000	8544.467342280120	16265.587890060300	23732.86780334050	9884.133116278470	18061.756729719800	26808.891236123900	13431.69007147180	14546.200051256400	27224.773277970900	12544.004195149500	19281.787046998100	10922.639107116300	9999.09740207806	10006.909882633700	14890.286530867000	13028.943131380700	9805.741517162260	20022.317610449800	9111.285498799540	7591.816144873630	14833.735893748500	13713.534906471500	14548.136801959400	15356.58263791700	12011.934324472000	18224.69467482660	17010.691829175500	6063.190178446630	6442.626899113600	17855.045286670600	5700.5427254177500	10429.367670677600	61981.40270531530	7131.958444458220	14590.963827699300	20882.905767069700	6293.3496703991600	33321.13675901550	17843.864811046100	9452.777263405250	10843.95139722910	16419.333944586800	4548.728431256770	12432.385685033500	16103.921535019100	9982.8811606747	8945.233145265180	12571.779512035400	4737.466884782040	7970.427422933540	12228.539436398700	2045.4950412289400	7935.626590578760	8870.034604580880	3277.08327014107	4601.322141150310	15925.060957111300	7475.344666718990	4044.3291454187100	14448.274617849600	4027.297641515290	11427.56495347220	13325.397107897100	6074.1137811746100	8651.30907133105	24605.824274751200	9093.89359549173	6771.12203562488	13267.758824887500	2554.0021536935100	8691.530175597720
