pathway																											
#OTU ID	E1	E3	E4	E5	NS1	NS2	NS3	NS4	NS5	NS6	QS1	QS2	QS3	QS4	QS5	QS6	QS7	QS8	S1	S10	S14	S2	S3	S5	S6	S8	S9
K01664	107.0	0.0	0.0	16.0	236.0	199.5	89.5	0.0	355.0	343.0	394.0	246.0	196.0	210.0	51.0	38.0	138.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K01665	107.0	0.0	0.0	16.0	236.0	199.5	89.5	0.0	355.0	343.0	394.0	227.0	196.0	204.0	51.0	38.0	138.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K01666	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	16.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01667	0.0	0.0	0.0	16.0	0.0	11.5	12.5	0.0	16.0	28.0	78.0	21.0	8.0	0.0	0.0	0.0	15.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01669	107.0	0.0	0.0	16.0	236.0	199.5	89.5	0.0	365.0	350.0	394.0	227.0	196.0	204.0	51.0	38.0	138.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K01671	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K01673	258.0	68.0	50.0	106.0	489.0	400.0	175.5	8.0	793.5	672.0	792.0	481.0	401.75	418.0	102.0	88.25	282.0	767.5	0.0	12.0	114.0	92.0	2.0	0.0	6.0	0.0	0.0
K01674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01676	85.0	0.0	0.0	16.0	236.0	157.0	77.0	0.0	365.0	322.0	371.0	221.0	176.0	204.0	51.0	38.0	123.0	375.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K01677	72.0	34.0	25.0	37.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
K01678	72.0	34.0	25.0	37.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
K01679	107.0	46.0	25.0	53.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K01681	107.0	0.0	25.0	32.0	236.0	212.0	98.5	8.0	397.5	350.0	476.0	275.0	213.75	214.0	51.0	50.25	159.0	413.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01684	66.0	0.0	0.0	16.0	0.0	93.0	0.0	0.0	16.0	0.0	87.0	39.0	68.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0
K01687	195.0	34.0	25.0	85.0	253.0	274.0	98.5	8.0	460.5	350.0	555.0	308.0	261.75	214.0	51.0	50.25	159.0	452.5	0.0	12.0	57.0	96.0	1.0	0.0	12.0	0.0	0.0
K01689	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01690	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	26.0	7.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01692	725.0	0.0	0.0	144.0	2039.0	1460.0	739.5	0.0	2986.5	2919.0	3403.0	2016.0	1593.75	1846.0	459.0	354.25	1173.0	3380.5	0.0	0.0	513.0	189.0	9.0	0.0	0.0	0.0	0.0
K01693	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01695	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01696	143.0	34.0	25.0	53.0	236.0	224.5	107.5	8.0	398.0	350.0	432.0	262.0	215.5	218.0	51.0	62.5	180.0	392.0	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01697	107.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	379.0	227.0	196.0	204.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K01698	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	19.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K01703	220.0	34.0	25.0	53.0	455.0	369.0	175.5	8.0	673.5	665.0	721.0	454.0	373.75	418.0	102.0	88.25	282.0	734.5	0.0	12.0	114.0	67.0	2.0	0.0	12.0	0.0	0.0
K01704	220.0	34.0	25.0	53.0	455.0	369.0	175.5	8.0	673.5	665.0	721.0	454.0	373.75	418.0	102.0	88.25	282.0	734.5	0.0	12.0	114.0	67.0	2.0	0.0	12.0	0.0	0.0
K01706	44.0	0.0	0.0	16.0	0.0	62.0	0.0	0.0	16.0	0.0	79.0	33.0	48.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0
K01707	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	16.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01710	278.0	12.0	0.0	16.0	455.0	400.0	175.5	8.0	673.5	665.0	729.0	460.0	393.75	418.0	102.0	88.25	282.0	740.5	6.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
K01711	44.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K01712	107.0	0.0	0.0	16.0	236.0	200.5	86.0	8.0	371.5	315.0	391.5	254.0	196.0	210.0	51.0	43.5	137.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K01714	346.0	46.0	25.0	85.0	489.0	536.5	184.5	16.0	826.0	665.0	912.5	534.0	509.25	426.0	102.0	107.25	310.0	824.0	6.0	24.0	114.0	192.0	2.0	0.0	18.0	0.0	0.0
K01715	99.0	0.0	0.0	0.0	219.0	188.0	77.0	0.0	292.0	315.0	316.0	206.0	188.0	204.0	51.0	38.0	123.0	354.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K01719	66.0	0.0	0.0	32.0	17.0	31.0	0.0	0.0	79.0	7.0	134.0	48.0	36.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K01724	151.0	0.0	0.0	16.0	236.0	250.0	77.0	0.0	365.0	315.0	395.0	239.0	236.0	204.0	51.0	38.0	123.0	393.0	0.0	0.0	57.0	96.0	1.0	0.0	6.0	0.0	0.0
K01727	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K01733	250.0	46.0	25.0	69.0	472.0	400.0	175.5	8.0	736.5	665.0	792.0	481.0	401.75	418.0	102.0	88.25	282.0	767.5	6.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
K01734	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K01735	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01736	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01737	36.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
K01738	236.0	80.0	50.0	85.0	489.0	369.0	175.5	8.0	799.5	665.0	847.0	496.0	389.75	418.0	102.0	88.25	282.0	788.5	6.0	12.0	114.0	67.0	2.0	0.0	12.0	0.0	0.0
K01739	206.0	34.0	25.0	69.0	455.0	400.0	175.5	0.0	679.5	665.0	785.5	481.0	392.0	414.0	102.0	81.5	275.0	767.5	0.0	0.0	114.0	92.0	2.0	0.0	6.0	0.0	0.0
K01740	121.0	34.0	25.0	53.0	236.0	192.5	111.0	8.0	381.5	371.0	420.0	229.0	185.75	208.0	51.0	50.25	174.0	380.5	0.0	12.0	57.0	21.0	1.0	0.0	12.0	0.0	0.0
K01744	0.0	34.0	25.0	37.0	0.0	24.0	21.5	8.0	16.5	35.0	34.0	27.0	9.75	10.0	0.0	12.25	36.0	5.5	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K01745	107.0	0.0	0.0	16.0	236.0	200.5	86.0	8.0	371.5	315.0	391.5	254.0	196.0	210.0	51.0	43.5	137.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K01746	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K01749	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	273.0	205.75	220.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01750	107.0	12.0	0.0	16.0	236.0	211.0	102.0	0.0	365.0	371.0	422.0	227.0	215.5	212.0	51.0	51.5	167.0	381.0	6.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K01751	0.0	34.0	25.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K01752	8.0	92.0	50.0	74.0	17.0	12.5	9.0	16.0	73.5	7.0	25.5	27.0	19.5	14.0	0.0	19.0	28.0	5.5	12.0	24.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
K01754	343.0	46.0	25.0	101.0	708.0	619.0	252.5	8.0	1107.5	980.0	1242.0	735.0	625.75	622.0	153.0	126.25	405.0	1181.5	6.0	12.0	171.0	163.0	3.0	0.0	12.0	0.0	0.0
K01755	165.0	46.0	25.0	53.0	236.0	243.0	98.5	8.0	381.5	350.0	421.0	260.0	225.75	214.0	51.0	50.25	159.0	392.5	6.0	12.0	57.0	71.0	1.0	0.0	12.0	0.0	0.0
K01756	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01758	85.0	0.0	0.0	0.0	236.0	157.0	77.0	0.0	339.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K01759	58.0	46.0	25.0	37.0	0.0	31.0	0.0	8.0	10.0	7.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	6.0	12.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
K01760	77.0	34.0	25.0	37.0	219.0	157.0	77.0	0.0	302.0	322.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K01761	77.0	0.0	0.0	16.0	219.0	157.0	77.0	8.0	308.0	315.0	371.0	221.0	176.0	204.0	51.0	38.0	123.0	375.0	0.0	12.0	57.0	21.0	1.0	0.0	6.0	0.0	0.0
K01768	162.0	0.0	0.0	32.0	455.0	326.5	163.0	0.0	679.5	630.0	754.5	450.0	352.0	408.0	102.0	81.5	260.0	755.5	0.0	0.0	114.0	42.0	2.0	0.0	0.0	0.0	0.0
K01770	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K01772	107.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	273.0	205.75	220.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01775	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01776	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01777	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K01778	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K01779	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01782	85.0	0.0	0.0	16.0	236.0	168.5	89.5	0.0	355.0	343.0	386.0	221.0	176.0	204.0	51.0	38.0	138.0	375.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K01783	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01784	478.0	126.0	50.0	138.0	944.0	769.0	351.0	16.0	1463.0	1316.0	1569.5	937.0	773.75	826.0	204.0	169.75	557.0	1529.0	12.0	24.0	228.0	159.0	4.0	0.0	24.0	0.0	0.0
K01785	151.0	12.0	0.0	16.0	236.0	274.0	98.5	8.0	371.5	350.0	429.0	266.0	245.75	214.0	51.0	50.25	159.0	398.5	6.0	12.0	57.0	96.0	1.0	0.0	6.0	0.0	0.0
K01788	22.0	12.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	14.5	25.0	29.75	10.0	0.0	6.75	7.0	6.0	6.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K01790	143.0	0.0	0.0	32.0	236.0	212.0	98.5	0.0	397.5	350.0	476.0	275.0	213.75	214.0	51.0	50.25	159.0	413.5	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K01791	143.0	46.0	25.0	53.0	236.0	188.0	77.0	8.0	365.0	315.0	379.0	246.0	196.0	210.0	51.0	38.0	123.0	381.0	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01792	0.0	0.0	0.0	0.0	0.0	12.5	9.0	0.0	16.5	0.0	19.0	27.0	9.75	10.0	0.0	12.25	21.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01796	162.0	0.0	0.0	32.0	455.0	314.0	154.0	0.0	663.0	630.0	742.0	442.0	352.0	408.0	102.0	76.0	246.0	750.0	0.0	0.0	114.0	42.0	2.0	0.0	0.0	0.0	0.0
K01799	154.0	0.0	0.0	32.0	438.0	314.0	154.0	0.0	616.0	630.0	742.0	442.0	352.0	408.0	102.0	76.0	246.0	750.0	0.0	0.0	114.0	42.0	2.0	0.0	0.0	0.0	0.0
K01801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01802	214.0	0.0	0.0	32.0	472.0	387.5	166.5	0.0	710.0	665.0	779.5	492.0	401.75	424.0	102.0	82.75	268.0	762.0	0.0	0.0	114.0	92.0	2.0	0.0	6.0	0.0	0.0
K01803	143.0	58.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	12.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01804	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K01805	30.0	0.0	0.0	16.0	17.0	31.0	0.0	0.0	63.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K01807	113.0	12.0	0.0	0.0	219.0	157.0	77.0	0.0	302.0	322.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	6.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K01808	107.0	34.0	25.0	69.0	236.0	212.0	98.5	8.0	387.5	350.0	476.0	294.0	213.75	220.0	51.0	50.25	159.0	413.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01809	107.0	12.0	0.0	32.0	236.0	212.0	98.5	0.0	387.5	343.0	476.0	275.0	213.75	214.0	51.0	50.25	159.0	413.5	6.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K01810	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	357.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01811	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K01812	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	16.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01814	72.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
K01816	30.0	0.0	0.0	16.0	17.0	42.5	12.5	0.0	73.0	28.0	86.0	27.0	28.0	0.0	0.0	0.0	15.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K01817	143.0	12.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
K01818	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
K01820	52.0	0.0	0.0	16.0	17.0	62.0	0.0	0.0	63.0	0.0	79.0	33.0	48.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0
K01821	66.0	46.0	25.0	37.0	17.0	31.0	0.0	8.0	57.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	6.0	12.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
K01823	66.0	12.0	0.0	16.0	17.0	55.0	21.5	0.0	79.5	28.0	105.0	35.0	37.75	4.0	0.0	12.25	36.0	38.5	6.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
K01834	184.0	12.0	0.0	32.0	455.0	369.0	175.5	0.0	689.5	658.0	784.0	494.0	381.75	424.0	102.0	88.25	282.0	761.5	6.0	0.0	114.0	67.0	2.0	0.0	0.0	0.0	0.0
K01835	22.0	46.0	25.0	37.0	0.0	55.0	21.5	8.0	16.5	35.0	42.0	33.0	29.75	10.0	0.0	12.25	36.0	11.5	6.0	12.0	0.0	25.0	0.0	0.0	12.0	0.0	0.0
K01838	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01839	0.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K01840	214.0	0.0	0.0	32.0	472.0	424.0	197.0	0.0	743.0	686.0	832.5	508.0	421.25	432.0	102.0	107.25	325.0	773.0	0.0	0.0	114.0	92.0	2.0	0.0	0.0	0.0	0.0
K01843	77.0	0.0	0.0	16.0	219.0	157.0	77.0	0.0	308.0	315.0	371.0	221.0	176.0	204.0	51.0	38.0	123.0	375.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
K01845	228.0	34.0	25.0	69.0	472.0	369.0	175.5	8.0	736.5	665.0	784.0	475.0	381.75	418.0	102.0	88.25	282.0	761.5	0.0	12.0	114.0	67.0	2.0	0.0	12.0	0.0	0.0
K01847	170.0	68.0	50.0	106.0	472.0	362.0	197.0	16.0	743.0	686.0	810.0	496.0	371.5	428.0	102.0	100.5	318.0	761.0	0.0	24.0	114.0	42.0	2.0	0.0	12.0	0.0	0.0
K01848	52.0	34.0	25.0	37.0	17.0	62.0	0.0	8.0	47.0	0.0	16.0	12.0	40.0	0.0	0.0	0.0	0.0	12.0	0.0	12.0	0.0	50.0	0.0	0.0	12.0	0.0	0.0
K01849	30.0	34.0	25.0	37.0	17.0	31.0	0.0	8.0	47.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	12.0	0.0	25.0	0.0	0.0	12.0	0.0	0.0
K01854	36.0	34.0	25.0	16.0	0.0	24.0	21.5	0.0	32.5	28.0	97.0	29.0	17.75	4.0	0.0	12.25	36.0	32.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01857	8.0	0.0	0.0	16.0	17.0	0.0	0.0	0.0	73.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01858	165.0	0.0	0.0	32.0	236.0	230.5	89.5	0.0	371.0	343.0	471.5	254.0	233.75	208.0	51.0	44.75	145.0	414.0	0.0	0.0	57.0	71.0	1.0	0.0	0.0	0.0	0.0
K01866	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01867	173.0	46.0	25.0	69.0	253.0	243.0	98.5	8.0	444.5	350.0	484.0	281.0	233.75	214.0	51.0	50.25	159.0	419.5	6.0	12.0	57.0	71.0	1.0	0.0	12.0	0.0	0.0
K01868	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01869	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01870	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01872	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01873	165.0	46.0	25.0	53.0	236.0	243.0	98.5	8.0	381.5	350.0	421.0	260.0	225.75	214.0	51.0	50.25	159.0	392.5	6.0	12.0	57.0	71.0	1.0	0.0	12.0	0.0	0.0
K01874	165.0	46.0	25.0	53.0	236.0	243.0	98.5	8.0	381.5	350.0	421.0	260.0	225.75	214.0	51.0	50.25	159.0	392.5	6.0	12.0	57.0	71.0	1.0	0.0	12.0	0.0	0.0
K01875	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01876	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01878	0.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K01879	0.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
K01880	143.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	371.5	343.0	413.0	235.0	205.75	208.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
K01881	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
K01883	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
